gauge_id,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,dams_num,dams_year_first,dams_year_last,dams_total_lake_area,dams_total_lake_volume,aquitard_perc,aquifer_perc,aquifer_aquitard_mixed_perc,kf_very_high_perc,kf_high_perc,kf_medium_perc,kf_moderate_perc,kf_low_perc,kf_very_low_perc,kf_extremely_low_perc,kf_very_high_to_high_perc,kf_medium_to_moderate_perc,kf_low_to_extremely_low_perc,kf_highly_variable_perc,kf_moderate_to_low_perc,cavity_fissure_perc,cavity_pores_perc,cavity_fissure_karst_perc,cavity_fissure_pores_perc,rocktype_sediment_perc,rocktype_metamorphite_perc,rocktype_magmatite_perc,consolidation_solid_rock_perc,consolidation_unconsolidated_rock_perc,geochemical_rocktype_silicate_perc,geochemical_rocktype_silicate_carbonatic_perc,geochemical_rocktype_carbonatic_perc,geochemical_rocktype_sulfatic_perc,geochemical_rocktype_silicate_organic_components_perc,geochemical_rocktype_anthropogenically_modified_through_filling_perc,geochemical_rocktype_sulfatic_halitic_perc,geochemical_rocktype_halitic_perc,waterbody_perc,no_data_perc,artificial_surfaces_perc,agricultural_areas_perc,forests_and_seminatural_areas_perc,wetlands_perc,water_bodies_perc,clay_0_30cm_mean,clay_30_100cm_mean,clay_100_200cm_mean,silt_0_30cm_mean,silt_30_100cm_mean,silt_100_200cm_mean,sand_0_30cm_mean,sand_30_100cm_mean,sand_100_200cm_mean,coarse_fragments_0_30cm_mean,coarse_fragments_30_100cm_mean,coarse_fragments_100_200cm_mean,bulk_density_0_30cm_mean,bulk_density_30_100cm_mean,bulk_density_100_200cm_mean,soil_organic_carbon_0_30cm_mean,soil_organic_carbon_30_100cm_mean,soil_organic_carbon_100_200cm_mean,lat,long,gauge_easting,gauge_northing,gauge_elev_metadata,area_metadata,gauge_elev,area,elev_mean,elev_min,elev_5,elev_50,elev_95,elev_max,nitrate_polluted_area_fraction,protected_area_fraction,popdens,wastewater_discharge_m3_year,q_mean,q_std,q_5,q_95,runoff_coefficient,p_mean,p_std,q_7_10,q_seasonal_amplitude,cvq_autumn,cvq_spring,cvq_summer,cvq_winter,q_annual_sens_slope,q_annual_p.value
DE910860,0.05,18.44,1.18,248.75,4.34,0,,,0,0,35.34,23.31,41.35,0,0,14.9,4.58,12.61,12.32,0,0,3.83,10.41,26.32,15.03,61.15,19.9,17.54,1.41,90.65,0,9.35,80.1,19.9,60.63,22.13,9.84,7.4,0,0,0,0,0,0,4.58,69.38,25.99,0.05,0,18.36,22.71,22.97,35.75,35.73,35.28,42.79,38.46,38.65,8.55,11.6,14.78,1.33,1.48,1.54,30.69,11.74,9.17,52.460737,10.926966,4384005,3261667,,513.69,56.66,514.42,126.09,12,72.72,127.29,184.3,235.04,26.5634069097613,0,55.9731750488281,7262759,0.182,0.167,0.02,0.5,0.103,1.603,3.408,0.02,0.282,0.864,0.713,0.889,0.596,0.002,0.031
DE910870,0.05,18.54,1.17,248.22,4.37,0,,,0,0,35.34,23.31,41.35,0,0,14.9,4.58,12.61,12.32,0,0,3.83,10.41,26.32,15.03,61.15,19.9,17.54,1.41,90.65,0,9.35,80.1,19.9,60.63,22.13,9.84,7.4,0,0,0,0,0,0,4.58,69.38,25.99,0.05,0,18.36,22.71,22.97,35.75,35.73,35.28,42.79,38.46,38.65,8.55,11.6,14.78,1.33,1.48,1.54,30.69,11.74,9.17,52.460737,10.926966,4384005,3261667,,513.69,56.66,514.42,126.09,12,72.72,127.29,184.3,235.04,26.5634069097613,0,55.9731750488281,7262759,,,,,,,,,,,,,,,
DE910880,0.04,17.92,1.17,239.84,4.16,0,,,0,0,0,100,0,0,0,83.46,0,0,0,0,0,16.54,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,5.3,56.52,38.18,0,0,13.76,23.65,22.92,25.11,24.68,26.27,57.38,47.93,47.06,7.04,8.71,11.32,1.29,1.47,1.54,33.11,12.8,9.54,52.459715,10.741468,4371399,3261409,,143.61,57.88,149.15,78.87,48.86,60.62,76.26,105.71,130.41,85.2779505394551,0,113.441246032715,8818059,0.433,0.48,0.08,1.257,0.215,1.82,3.807,0.074,0.595,1.235,0.903,1.463,0.822,0.001,0.26
DE910890,0.05,17.5,1.18,238.21,4.18,0,,,0,0,0,100,0,0,0,62.76,0,0,0,0,0,37.24,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,4.06,63.83,30.55,1.56,0,12.01,21.11,20.78,25.29,25.98,27.28,58.87,49.09,48.11,6.84,8.24,10.71,1.28,1.47,1.53,31.6,10.19,7.13,52.571974,10.605943,4362082,3273815,,334.92,54.17,297.85,80.99,53.48,59.92,78.5,109.91,145.58,77.4423214357726,0,52.300968170166,1687000,0.61,0.571,0.15,1.62,0.293,1.882,3.855,0.128,0.782,0.884,0.794,1.197,0.683,0.002,0.11
DE910910,0.1,15.74,1.17,211.23,3.76,0,,,0,0,78.33,17.98,3.69,0,0,9.71,0,2.96,0.71,0,0,8.27,74.67,1.45,2.24,81.39,17.98,0.64,0,99.62,0,0.38,82.02,17.98,41.47,57.74,0.79,0,0,0,0,0,0,0,19.68,9.32,70.99,0,0,23.83,23.29,23.49,39.82,38.43,37.28,20.77,22.71,23.65,15.28,20.62,22.85,0.96,1.22,1.28,57.24,22.96,20.09,51.910097,10.475535,4353723,3200103,,30.89,206.86,25.47,451.15,203.14,238.73,455.85,686.2,770.81,0,0,301.33056640625,0,,,,,,,,,,,,,,,
DE910920,0.12,14.71,1.14,202.1,3.59,4,1670,1956,2.54,48.24,83.24,15.25,1.52,0,0,9.23,0,3.97,0.35,0,0,6.01,78.91,0.9,0.62,84.26,15.25,0.5,0,97.44,0,2.56,84.75,15.25,72.18,27.39,0.32,0.12,0,0,0,0,0,0,9.22,10.64,77.65,0.1,2.4,25.02,25.3,25.22,43.38,41.24,40.1,23.47,25.33,26.54,16.07,21.45,23.44,1.02,1.31,1.39,66.04,27.12,24.35,51.955565,10.542361,4358284,3205194,,150.25,148.38,161.03,487.58,144.16,180.12,528.25,754.94,930.12,0,0,135.78923034668,5083136,,,,,,,,,,,,,,,
DE910960,0.1,14.62,1.17,209.23,3.63,5,1670,1956,3.22,61.51,70.1,26.15,3.74,0,0,14.18,0.95,13.92,2.73,0,0,11.02,53.45,2.58,1.17,72.81,25.03,2.15,0,85.65,2.15,12.2,74.97,25.03,70.9,26.91,1.68,0.43,0,0,0.08,0,0,0,9.11,28.2,61.04,0.24,1.42,25.84,26.92,26.91,43.19,40.82,39.95,23.53,24.82,25.7,14.01,19.21,21.62,1.09,1.35,1.42,53.72,22.19,19.19,52.031827,10.546006,4358471,3213681,,358.93,90.93,362.67,405.22,89.5,133.95,416.13,761.12,1125.84,0,0,181.95588684082,10032673,0.908,0.862,0.4,2.25,0.303,2.71,5.346,0.371,0.632,1.116,0.887,0.954,0.792,0.001,0.277
DE910990,0.07,15.12,1.17,219.23,3.78,5,1670,1956,3.22,61.51,55.27,30.69,14.04,0,0,13.54,7.61,22.48,1.99,0,0,9.54,30.8,11.22,2.82,71.26,21.96,6.54,0.24,89.8,1.02,9.19,78.04,21.96,50.78,42,5.56,1.58,0.03,0,0.04,0,0,0,8.78,49.8,40.38,0.11,0.93,26.38,28.28,28.1,42.32,39.6,39.27,24.43,25.26,25.76,11.59,16.09,18.85,1.17,1.38,1.44,42.32,17.75,14.7,52.121764,10.565559,4359735,3223698,,806.93,81.07,768.32,296.81,62.68,94.85,198.98,685.71,1141.76,1.72815556138559,0,151.113922119141,14324962,0.642,0.655,0.21,1.74,0.254,2.281,4.587,0.185,0.58,1.102,0.888,1.26,0.828,0,0.859
DE911000,0.05,17.02,1.15,239.68,4.12,0,,,0,0,15.57,35.51,48.92,0,0,2.13,0.1,5.33,8.95,0,0,33.29,1.28,46.01,2.9,58.08,10.21,31.7,0,100,0,0,89.79,10.21,20.18,26.96,31.16,16.37,5.33,0,0,0,0,0,4.27,77.31,18.42,0,0,26.76,28.82,28.34,40.88,39.32,39.74,28.4,27.9,27.96,9.66,15.15,18.75,1.28,1.44,1.5,27.69,11.26,9.31,52.150016,10.59022,4361399,3226855,,117.16,82.17,112.56,145.79,79.45,87.24,126.33,270.15,344.8,0,0,130.385009765625,564085,0.365,0.539,0.06,1.15,0.18,1.829,4.004,0.05,0.477,1.912,1.196,1.48,1.222,0.003,0.101
DE911010,0.06,18.03,1.16,238.07,4.17,0,,,0,0,13.13,53.57,33.3,0,0,5.36,0,13.13,0,0,0,48.21,0,33.3,0,46.43,11.86,41.71,0,100,0,0,88.14,11.86,8.69,3.16,41.71,33.3,13.13,0,0,0,0,0,4.87,53.62,41.51,0,0,22.99,25.97,26.25,44.69,43.4,42.62,29.2,27.51,28.01,10.02,15.68,19.7,1.29,1.45,1.51,29.02,9.51,7.05,52.226735,10.909637,4383154,3235616,,55.57,106.94,54.22,176.31,104.67,113.98,156.82,280.71,327.29,0,0,84.7703094482422,0,,,,,,,,,,,,,,,
DE911020,0.05,17.73,1.16,241.28,4.21,0,,,0,0,17.72,53.03,29.25,0,0,7.34,3.36,5.42,10.53,0,0,42.34,1.77,25.05,4.2,45.83,36.18,17.98,0,100,0,0,63.82,36.18,24.7,30.13,17.63,24.01,3.53,0,0,0,0,0,7.79,62.22,29.99,0,0,21.72,25.44,25.22,36.46,35.53,36.05,35.61,32.83,32.53,8.75,12.68,15.94,1.26,1.41,1.47,29.7,11.59,8.97,52.333364,10.80315,4375747,3247395,,291.84,86.39,293.01,142.84,78.74,96.5,124.73,265.36,344.23,7.02844512926173,0,150.011978149414,5631222,0.437,0.568,0.09,1.33,0.224,1.765,3.837,0.072,0.577,1.55,1.017,1.678,1.039,0.002,0.093
DE911030,0.05,17.27,1.16,239.84,4.2,0,,,0,0,27.78,42.32,29.9,0,0,7.23,2.49,4.14,22.33,0,0,32.61,1.31,25.33,4.57,56.73,29.83,13.45,0,100,0,0,70.17,29.83,37.28,22.58,13.08,24.45,2.62,0,0,0,0,0,7.56,62.95,29.48,0,0,21,25.43,25.07,34.95,34.04,34.84,38.1,34.57,34.13,8.47,11.98,15.12,1.27,1.42,1.48,29.78,11.65,8.97,52.307477,10.605317,4362286,3244384,,391.09,72.99,394.98,131.39,68.94,84.38,115.81,250.87,344.23,16.3982698659313,0,200.175399780273,6904200,,,,,,,,,,,,,,,
DE911040,0.06,17.43,1.15,239.56,4.09,0,,,0,0,27.45,56.58,15.97,0,0,1.21,22.57,3.78,9.72,0,0,32.79,13.95,14.37,1.6,36.92,21.31,41.77,0,100,0,0,78.69,21.31,32.63,5.05,35.27,23.27,3.78,0,0,0,0,0,6.91,49.3,43.79,0,0,26.98,30.82,29.99,39.43,36.21,37.81,28.34,27.72,26.95,10.91,17.85,22.18,1.24,1.42,1.47,30.98,14.07,12.74,52.211549,10.633488,4364300,3233727,,39.93,93.97,37.85,190.68,92.38,104.77,157.55,321.82,345.64,0,0,117.861770629883,0,0.61,0.608,0.15,1.53,0.294,1.875,4.138,0.136,0.632,1.076,0.766,1.111,0.916,0.005,0.035
DE911050,0.05,17.02,1.17,239.67,4.15,0,,,0,0,27.52,43.96,28.53,0,0,8.86,3.77,3.22,22.26,0,0,31.33,2.04,25.31,3.22,54.81,31.89,13.3,0,100,0,0,68.11,31.89,44.59,22.56,12.48,18.4,1.98,0,0,0,0,0,11.19,61.5,27.22,0,0.09,21.34,25.67,25.15,34.35,33.3,34.29,35.77,32.5,32.02,8.19,11.52,14.63,1.23,1.38,1.44,29.09,11.54,9.13,52.336405,10.488373,4354288,3247543,,587.61,63.15,594.51,126.56,61.43,76.92,110.66,259.57,345.64,15.1367510957827,0,340.426116943359,10164173,0.449,0.596,0.09,1.53,0.23,1.761,3.761,0.075,0.634,1.516,1.105,1.611,1.025,0.002,0.228
DE911060,0.06,14.86,1.17,225.69,3.88,5,1670,1956,3.22,61.51,34.79,42,23.21,0,0,12.38,4.36,12.68,8.58,0,0,25.26,13.54,20.67,2.53,55.4,31.89,12.62,0.1,95.78,0.42,3.8,68.11,31.89,48.66,30.32,12.09,7.95,0.97,0,0.02,0,0,0,13.46,57.39,28.56,0.05,0.54,23.24,26.11,25.7,37.39,35.67,36.03,28.36,27.22,27.27,9.18,12.67,15.53,1.16,1.33,1.39,33.33,13.56,11.1,52.35168,10.430471,4350331,3249218,,1722.05,64.14,1859.72,189.88,52.25,74.5,122.05,593.52,1141.76,15.7461822202626,0,315.393646240234,67250704,0.504,0.501,0.16,1.42,0.231,1.967,3.935,0.14,0.527,1.11,0.82,1.119,0.838,0.001,0.54
DE911070,0.05,15.06,1.18,225.21,3.85,5,1670,1956,3.22,61.51,22.69,59.66,17.65,0,0,26.07,2.66,7.89,6.53,0,0,30.93,8.26,15.86,1.79,38.62,53.5,7.82,0.06,97.43,0.26,2.31,46.5,53.5,65.28,20.37,7.37,6.38,0.59,0,0.01,0,0,0,12.12,56.97,30.08,0.43,0.41,19.37,24.33,23.86,32.13,31.14,31.93,38.54,34.57,34.25,8.08,10.63,13.34,1.18,1.36,1.42,32.23,12.52,9.95,52.559784,10.293902,4340932,3272328,,3524.69,46.76,3049.4,144.47,35.62,55.93,94.19,534.97,1141.76,35.8956066373337,0,262.438995361328,85088565,0.621,0.499,0.2,1.57,0.292,1.92,3.736,0.174,0.617,0.753,0.679,0.868,0.661,0,0.953
DE911100,0.04,17.06,1.15,230.71,3.99,0,,,0,0,0,100,0,0,0,94.91,0,0,0,0,0,5.09,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.61,23.32,76.07,0,0,12.99,20.13,19.51,29.01,29.74,30.97,57.77,49.9,49.3,6.79,8.59,11.61,1.26,1.48,1.52,43.15,18.34,16.28,52.669472,10.306013,4341701,3284537,,145.06,61.63,144.37,101.81,54.66,67.17,101.35,136.09,157.02,30.4634846325171,0,26.9668006896973,0,0.488,0.305,0.22,1.01,0.215,2.052,4.07,0.199,0.442,0.538,0.545,0.458,0.54,-0.001,0.244
DE911110,0.04,16.85,1.16,230.05,3.96,0,,,0,0,0,100,0,0,0,81.86,0,0,0,0,0,18.14,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,2.79,33.86,62.53,0,0.82,16.83,23.74,23.36,30.2,30.67,31.93,51.29,43.92,43.04,7,9.06,12.08,1.23,1.42,1.45,40.48,13.78,11.83,52.658379,10.251441,4338014,3283288,,148.19,55.13,145.96,89.42,50.59,64.06,85.58,127.17,158.01,78.0122758655377,0,35.1725692749023,340262,0.441,0.338,0.14,1.04,0.19,2.094,4.131,0.113,0.455,0.68,0.704,0.706,0.598,0,0.859
DE911120,0.05,16.7,1.17,229.44,4.02,0,,,0,0,0,100,0,0,0,89.92,0,0,0,0,0,10.08,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,2.18,36.58,60.96,0,0.28,14.36,21.83,21.42,28.9,29.38,30.54,55.49,47.54,46.79,6.85,8.9,11.88,1.25,1.46,1.5,39.38,14.55,12.18,52.622176,10.241547,4337358,3279257,,432.38,48.95,434.23,92.28,44.4,60.36,90.04,132.25,158.01,49.7205785150404,0,35.4248352050781,1163262,0.472,0.365,0.17,1.12,0.208,2.049,4.013,0.15,0.526,0.68,0.673,0.658,0.623,0,0.828
DE911130,0.04,17.66,1.15,241.16,4.06,0,,,0,0,52.36,21.96,25.67,0,0,0.77,0.44,48.59,2.71,0,0,20.75,1.06,22.46,3.22,60.57,20.65,18.55,0.23,100,0,0,79.35,20.65,26.21,51.47,18.4,3.83,0.09,0,0,0,0,0,15.53,62.65,20.49,0,1.34,25.33,28.08,27.06,41.06,37.53,38.53,18.41,19.19,19.2,7.6,11.12,14.14,1.12,1.28,1.32,25.62,11.04,9.42,52.190513,10.317069,4342683,3231245,,181.77,79.24,183.01,120.82,77.12,86.74,108.93,195.25,277.59,30.3375956974702,0,332.695587158203,7523774,0.413,0.44,0.12,1.05,0.208,1.796,3.859,0.11,0.376,0.976,0.935,1.429,0.888,0.002,0.26
DE911140,0.04,16.54,1.14,238.74,4.11,0,,,0,0,33.24,27.06,39.7,0,0,11.34,0.23,28.79,3.94,0,0,15.49,0.52,38.18,1.51,63.54,25.52,10.83,0.11,100,0,0,74.48,25.52,30.8,53.75,12.82,1.82,0.81,0,0,0,0,0,14.25,71.64,13.08,0,1.03,23.13,26.26,25.74,42.33,40.42,40.89,20.11,18.88,18.94,6.85,9.18,11.94,1.13,1.29,1.33,24.62,9.92,8.55,52.324712,10.21442,4335619,3246152,,360.34,65.41,389.35,100.97,61.09,69.84,92.68,175.85,277.59,38.9899720715656,0,316.494659423828,39005935,0.338,0.407,0.1,0.94,0.17,1.791,3.753,0.086,0.378,1.135,1.017,1.428,1.065,0.001,0.54
DE911160,0.04,16.59,1.15,236.38,4.08,0,,,0,0,18.86,58.96,22.18,0,0,30.26,0.13,16.42,2.16,0,0,28.58,0.28,21.35,0.83,35.89,58.12,5.93,0.06,100,0,0,41.88,58.12,61.01,30.54,7.01,1,0.44,0,0,0,0,0,12.22,74.9,11.91,0,0.97,19.57,23.24,22.84,34.37,33.72,34.13,34.14,31.12,31.11,6.49,8.13,10.87,1.16,1.33,1.37,26.88,11.01,9.28,52.544025,10.167403,4332357,3270547,,818.08,43.18,711.33,83.68,39.51,46.75,76.22,144.34,277.59,64.883216979721,0,264.154541015625,42780990,0.518,0.477,0.14,1.43,0.259,1.807,3.698,0.11,0.589,0.918,0.697,1.12,0.76,0.001,0.374
DE911180,0.04,17.82,1.15,238.96,4.16,0,,,0,0,38.28,35.56,26.15,0,0,34.31,0.43,10.58,26.84,0,0,0.83,0.86,24.17,1.99,61.71,36.76,1.29,0.25,100,0,0,63.24,36.76,64.4,31.32,0.99,1.26,2.03,0,0,0,0,0,14.09,76.09,9.41,0,0.4,19.9,23.89,23.62,30.24,29.87,29.87,38.21,34.59,34.86,5.76,6.54,9.18,1.16,1.34,1.37,25.86,9.67,8,52.40521,9.985928,4320042,3255088,,178.76,53.68,192.99,69.72,48.28,58.18,67.02,89.47,151.9,66.8022140280359,0,271.664245605469,5499279,0.481,0.732,0.11,1.68,0.241,1.801,3.826,0.09,0.678,1.675,1.266,2.049,1.206,-0.001,0.199
DE911190,0.05,17.3,1.16,230.05,3.78,0,,,0,0,0,100,0,0,0,92.85,0,0,0,0,0,7.15,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,7.43,8.44,83.51,0.62,0,11.6,15.17,14.98,18.49,17.58,18.21,66.12,63.46,63.03,5.85,6.28,9.5,1.17,1.32,1.36,44.25,18.19,16.07,52.897884,10.125037,4329414,3309918,,200.48,59.74,188.13,89.32,56.76,70.84,89.83,105.88,127.2,15.0040554704509,0,68.5090026855469,1554859,,,,,,,,,,,,,,,
DE911200,0.04,17.84,1.16,228.53,3.95,0,,,0,0,0,100,0,0,0,75.17,0,0,0,0,0,24.83,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,2.45,36.19,60.19,1.17,0,14.35,18.46,18.17,20.33,19.38,20.04,63.87,60.71,60.34,6.2,7.27,10.71,1.2,1.33,1.38,42.46,16.62,14.27,52.917139,10.053876,4324624,3312054,,159.68,61.71,159.82,86.28,59.48,68.6,84.25,113.68,161.24,60.8443079814779,0,57.9231872558594,0,0.632,0.545,0.25,1.56,0.264,2.164,4.232,0.222,0.626,0.817,0.684,1.05,0.739,0,0.707
DE911210,0.04,17.11,1.16,226.74,4.01,0,,,0,0,0,100,0,0,0,85.1,0,0,0,0,0,14.9,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,5.31,26.06,67.88,0.65,0.11,14.57,19,18.81,21.48,20.96,21.7,61.29,57.38,56.82,6.32,7.38,10.47,1.19,1.33,1.37,42.9,17.63,15.56,52.738845,10.033575,4323267,3292213,,726.65,41.9,713.5,86.82,40.99,59.48,86.01,117.07,161.24,45.4147408922625,0,60.4305076599121,4321529,0.667,0.331,0.35,1.28,0.281,2.141,4.147,0.322,0.462,0.424,0.412,0.441,0.442,0,0.828
DE911230,0.04,17.29,1.16,237.28,4.14,0,,,0,0,0.68,92.8,6.52,0,0,27.98,0,0,0.68,0,0,64.82,0,6.52,0,7.2,92.8,0,0,100,0,0,7.2,92.8,93.48,6.48,0.04,0,0,0,0,0,0,0,20.1,48.47,30.92,0,0.51,17.03,20.43,20.18,19.77,19.64,20.88,49.3,46.02,45.04,5.39,6.05,9.62,1.13,1.31,1.34,29.94,10.14,7.9,52.634217,9.843957,4310435,3280581,,399.44,35.04,340.28,53.34,31.86,37,53.11,71.13,118.95,70.3735579264091,0,521.516052246094,10033202,0.441,0.431,0.08,1.24,0.215,1.857,3.83,0.062,0.649,1.038,0.694,0.973,0.728,-0.001,0.737
DE911240,0.07,16.4,1.16,231.77,3.99,0,,,0,0,11.34,39.52,49.14,0,0,2.01,30.93,1.81,0,0,0,6.58,9.52,5.25,43.89,55.19,2.01,31.5,11.3,100,0,0,97.99,2.01,51.74,1.18,27.19,19.28,0.61,0,0,0,0,0,6.59,65.26,28.15,0,0,27.1,31.1,31.73,45.17,41.2,41.41,23.04,23,22.17,13.49,20.83,24.56,1.26,1.47,1.5,31.15,9.57,7.3,51.406311,9.930503,4316164,3143947,,314.14,184.4,318.92,344.88,182.98,228.2,337.1,474.09,532.36,0.181974843739762,0,131.316497802734,3195293,0.643,0.563,0.22,1.56,0.298,1.948,3.843,0.21,0.756,0.908,0.685,0.7,0.774,0,0.953
DE911260,0.06,17.06,1.15,231.34,4,0,,,0,0,31.68,65.59,2.73,0,0,0,43.92,0.02,0,0,0,21.68,31.66,0.95,1.78,10.87,0.95,88.18,0,99.39,0,0.61,99.05,0.95,0.61,0,66.77,31.66,0.97,0,0,0,0,0,1.42,63.71,34.86,0,0,29.41,33.82,34.46,43.13,37.52,38.4,26.64,27.84,26.31,13.51,22,26.23,1.3,1.5,1.53,33.87,12.76,9.68,51.445612,9.869163,4311903,3148325,,45.03,202.74,45.64,318.43,198.05,241.19,315.8,397.74,495.42,0,0,96.9933166503906,0,0.431,0.449,0.1,1.23,0.185,2.102,4.286,0.07,0.558,1.282,0.72,0.575,1.097,-0.001,0.353
DE911270,0.05,16.67,1.13,237.9,4.05,0,,,0,0,19.93,23.73,56.34,0,0,0,21.56,2.65,0,0,0,2.17,17.29,2.04,54.3,73.26,0.34,11,15.4,100,0,0,99.66,0.34,68.06,1.36,10.31,17.62,2.65,0,0,0,0,0,3.26,72.07,24.67,0,0,25.4,32.51,32.63,37.45,30.43,32.44,35.21,35.12,32.99,12.02,18.41,22.41,1.3,1.48,1.51,28.56,9.67,7.26,51.490718,9.941149,4316912,3153337,,87.33,161.5,86.9,274.94,159.45,199.78,267.77,373.74,452.89,0,0,95.509162902832,0,0.631,0.514,0.32,1.277,0.306,1.863,3.932,0.317,0.465,1.004,0.591,0.618,0.849,-0.003,0.101
DE911280,0.06,16.16,1.15,232.35,4.02,1,1973,1973,0.07,1.52,15.23,40.88,43.88,0,0,3.7,26.31,3.16,0.6,0,0,10.87,11.47,11.8,32.08,53.08,4.24,31.27,11.42,99.96,0,0.04,95.76,4.24,45.03,2.72,26.52,23.54,2.19,0,0,0,0,0,8.15,65.37,26.48,0,0,26.36,30.82,31.09,40.93,36.14,37.2,26.41,26.74,25.41,12.34,19.17,22.88,1.24,1.44,1.47,29.38,9.57,7.2,51.552479,9.917048,4315246,3160210,,627.81,145.08,632.06,303.2,140.17,168.3,302.88,456.06,532.36,0.0918110229542363,0,175.567108154297,21647537,0.621,0.561,0.23,1.49,0.29,1.932,3.86,0.226,0.666,1.012,0.682,0.624,0.863,-0.001,0.65
DE911290,0.05,16.36,1.17,229.66,3.94,1,1973,1973,0.07,1.52,17.21,41.27,41.52,0,0,4.77,26.21,2.82,3.08,0,0,10.29,11.31,14.63,26.89,51.55,5.37,32.38,10.7,99.97,0,0.03,94.63,5.37,42.7,2.74,27.31,24.93,2.31,0.01,0,0,0,0,9.09,62.99,27.93,0,0,26.42,30.83,30.69,39.38,34.13,35.63,27.08,27.92,26.56,12.03,18.79,22.63,1.22,1.42,1.45,29.89,10.55,8.05,51.706426,9.964573,4318551,3177336,,984.07,116.35,992.77,277.7,113.94,148.36,277.38,438.48,532.36,4.02459203765272,0,237.270462036133,31115167,0.66,0.567,0.24,1.58,0.303,1.964,3.852,0.232,0.719,1.028,0.654,0.611,0.776,-0.001,0.353
DE911310,0.06,16,1.16,229.32,4.02,0,,,0,0,74.23,2.6,23.17,0,0,0,2.07,73.76,0,0,0,0.53,0.47,0,23.17,97.4,0,1.93,0.67,100,0,0,100,0,97.54,0.28,1.51,0.68,0,0,0,0,0,0,4.56,60.65,34.79,0,0,27.3,32.65,32.55,42.22,37.03,38.37,29.19,29.04,27.8,12.1,20.74,25.11,1.31,1.51,1.54,31.7,11.29,8.49,51.5649,10.312461,4342666,3161635,,95.66,165.29,96.94,269.93,162.99,189.99,265.5,358.7,494.86,1.85781002918515,0,102.908599853516,617000,0.651,0.576,0.21,1.6,0.284,2.069,4.108,0.209,0.752,0.967,0.724,0.612,0.771,-0.002,0.353
DE911320,0.05,17.93,1.15,237.87,4.03,0,,,0,0,36.06,0.06,63.88,0,0,0.04,0,36.06,0,0,0,0.02,0,0,63.88,99.94,0.06,0,0,100,0,0,99.94,0.06,100,0,0,0,0,0,0,0,0,0,4.99,64.6,30.41,0,0,21.57,30.79,31.32,37.63,29.24,30.01,38.01,37.18,35.87,11.39,18.76,23.23,1.28,1.45,1.48,28.33,10.27,8.07,51.521251,10.226051,4336689,3156757,,32.27,167.56,33.25,253.66,162.42,182.48,249.05,342.93,408.05,0,0,158.661193847656,0,,,,,,,,,,,,,,,
DE911330,0.06,16.49,1.15,233.9,4.06,0,,,0,0,48.22,9.17,42.61,0,0,2.99,5.22,44.21,0,0,0,0.96,4.01,0,42.61,90.44,3.18,4.32,2.06,100,0,0,96.82,3.18,91.67,0.02,3.54,4.77,0,0,0,0,0,0,8.39,67.94,23.67,0,0,23.1,29.66,30.24,38.32,31.69,32.18,32.94,33.02,31.95,11.03,17.41,21.24,1.25,1.43,1.46,28.27,10.26,7.88,51.571021,10.220034,4336255,3162293,,180.38,155.13,185.19,259.86,154.43,171.11,243.33,403.51,538.87,1.60459078982271,0,150.206359863281,2062000,0.99,1.709,0.01,3.89,0.465,1.922,3.879,0.01,1.727,1.927,1.573,2.688,1.197,-0.002,0.441
DE911340,0.05,17.16,1.15,236.51,4.06,0,,,0,0,12.17,19.52,68.31,0,0,0.01,19.52,2.75,0,0,0,0,9.42,0,68.31,80.48,0.01,3.02,16.5,100,0,0,99.99,0.01,87.56,0,3.02,9.42,0,0,0,0,0,0,4.99,65.51,28.53,0,0.96,21.53,29.58,29.36,34.73,25.62,26.93,39.37,40.43,39.33,10.94,16.75,21.1,1.26,1.43,1.46,27.55,9.9,7.18,51.578289,10.212583,4335736,3163100,,84.81,154.92,84.4,233.97,152.48,161.48,227.07,339.01,454.22,0,0,117.88419342041,0,0.54,0.421,0.21,1.2,0.254,1.918,3.979,0.229,0.488,0.714,0.637,0.588,0.782,-0.002,0.353
